timestamp,signal,rx_rate,tx_rate
1767449473.529228,-52,144.4,144.4
1767449473.7311475,-49,144.4,144.4
1767449473.9331298,-49,144.4,144.4
1767449474.135142,-50,144.4,144.4
1767449474.3370686,-48,144.4,144.4
1767449474.5390265,-49,144.4,144.4
1767449474.7411022,-49,144.4,144.4
1767449474.943104,-49,144.4,144.4
1767449475.1450412,-49,144.4,144.4
1767449475.3470569,-50,144.4,144.4
1767449475.5490072,-50,144.4,144.4
1767449475.7509573,-49,144.4,144.4
1767449475.9528267,-49,144.4,144.4
1767449476.154651,-50,144.4,144.4
1767449476.3571582,-49,144.4,144.4
1767449476.5591824,-50,144.4,144.4
1767449476.7610614,-49,144.4,144.4
1767449476.9631627,-50,144.4,144.4
1767449477.1651018,-50,144.4,144.4
1767449477.367343,-49,144.4,144.4
1767449477.5692985,-50,144.4,144.4
1767449477.7712278,-49,144.4,144.4
1767449477.9731483,-50,144.4,144.4
1767449478.1750617,-49,144.4,144.4
1767449478.3766952,-49,144.4,144.4
1767449478.5786371,-49,144.4,144.4
1767449478.7806,-50,144.4,144.4
1767449478.9825273,-49,144.4,144.4
1767449479.1844895,-49,144.4,144.4
1767449479.3863618,-50,144.4,144.4
1767449479.5881853,-49,144.4,144.4
1767449479.7901015,-50,144.4,144.4
1767449479.9921021,-51,144.4,144.4
1767449480.1939363,-50,130.0,144.4
1767449480.396428,-48,144.4,144.4
1767449480.5982988,-48,144.4,144.4
1767449480.8002102,-48,144.4,144.4
1767449481.002047,-49,144.4,144.4
1767449481.204594,-50,144.4,144.4
1767449481.4065683,-49,144.4,144.4
1767449481.6086354,-50,144.4,144.4
1767449481.8107066,-49,144.4,144.4
1767449482.012467,-50,144.4,144.4
1767449482.2143536,-48,144.4,144.4
1767449482.4160156,-49,144.4,144.4
1767449482.6179707,-49,144.4,144.4
1767449482.8198938,-52,144.4,144.4
1767449483.0218508,-49,144.4,144.4
1767449483.2236934,-49,144.4,144.4
1767449483.4256394,-49,144.4,144.4
1767449483.6275494,-49,144.4,144.4
1767449483.8298526,-48,144.4,144.4
1767449484.0322306,-48,117.0,144.4
1767449484.2342072,-49,117.0,144.4
1767449484.4362633,-49,144.4,144.4
1767449484.6382875,-49,144.4,144.4
1767449484.8403387,-49,144.4,144.4
1767449485.0423207,-48,144.4,144.4
1767449485.2441962,-50,144.4,144.4
1767449485.4459047,-52,144.4,144.4
1767449485.6478002,-50,144.4,144.4
1767449485.8497474,-50,144.4,144.4
1767449486.052654,-50,144.4,144.4
1767449486.2545416,-50,144.4,144.4
1767449486.456434,-49,144.4,144.4
1767449486.6598477,-48,144.4,144.4
1767449486.8622234,-48,144.4,144.4
1767449487.064282,-49,144.4,144.4
1767449487.2668114,-51,144.4,144.4
1767449487.468823,-48,144.4,144.4
1767449487.6707187,-49,144.4,144.4
1767449487.8725903,-50,144.4,144.4
1767449488.0744112,-49,144.4,144.4
1767449488.276299,-49,130.0,144.4
1767449488.4782202,-49,144.4,144.4
1767449488.6800256,-49,144.4,144.4
1767449488.8819332,-48,144.4,144.4
1767449489.083931,-49,144.4,144.4
1767449489.2858112,-50,144.4,144.4
1767449489.4878619,-50,144.4,144.4
1767449489.6897721,-50,144.4,144.4
1767449489.891949,-49,144.4,144.4
1767449490.0944533,-52,144.4,144.4
1767449490.296613,-52,144.4,144.4
1767449490.498813,-50,144.4,144.4
1767449490.7008393,-49,144.4,144.4
1767449490.9027436,-49,144.4,144.4
1767449491.10475,-49,144.4,144.4
1767449491.3065615,-50,144.4,144.4
1767449491.5085912,-49,144.4,144.4
1767449491.7104876,-49,144.4,144.4
1767449491.9123402,-49,144.4,144.4
1767449492.1150951,-50,144.4,144.4
1767449492.3171885,-51,144.4,144.4
1767449492.5191696,-49,144.4,144.4
1767449492.7213986,-50,144.4,144.4
1767449492.9235137,-50,130.0,144.4
1767449493.1254404,-49,144.4,144.4
1767449493.3281484,-50,144.4,144.4
1767449493.53006,-50,144.4,144.4
1767449493.7320406,-51,144.4,144.4
1767449493.9339886,-51,144.4,144.4
1767449494.135844,-49,144.4,144.4
1767449494.3378553,-50,144.4,144.4
1767449494.5396693,-49,144.4,144.4
1767449494.741557,-48,144.4,144.4
1767449494.943421,-49,144.4,144.4
1767449495.1453035,-51,144.4,144.4
1767449495.3471613,-51,144.4,144.4
1767449495.5491102,-50,144.4,144.4
1767449495.750959,-48,144.4,144.4
1767449495.9528992,-50,144.4,144.4
1767449496.154918,-50,144.4,144.4
1767449496.35676,-51,144.4,144.4
1767449496.558681,-49,144.4,144.4
1767449496.7608135,-49,144.4,144.4
1767449496.9628358,-51,144.4,144.4
1767449497.1649318,-48,144.4,144.4
1767449497.366707,-51,144.4,144.4
1767449497.568573,-48,144.4,144.4
1767449497.770391,-48,144.4,144.4
1767449497.9722924,-48,144.4,144.4
1767449498.1742177,-49,144.4,144.4
1767449498.3759654,-50,144.4,144.4
1767449498.5785224,-50,144.4,144.4
1767449498.7809987,-49,144.4,144.4
1767449498.982884,-48,144.4,144.4
1767449499.1849372,-50,144.4,144.4
1767449499.3876004,-51,144.4,144.4
1767449499.58952,-50,144.4,144.4
1767449499.791187,-52,144.4,144.4
1767449499.9933407,-48,144.4,144.4
1767449500.195458,-47,144.4,144.4
1767449500.3973424,-49,144.4,144.4
1767449500.5991402,-48,144.4,144.4
1767449500.801856,-48,144.4,144.4
